Time	Sample     	Program Temperature	Frequency     	Raw Dynamic	Raw Static	In-Phase     	Out-Of-Phase	Zero Displacement	Min Displacement	Max Displacement	Spring     	C*     	Measured     	Corrected     	Corrected     	Stiffness*	Total     	Stiffness     	Inertia     	Sample     	Ratio of     	Total     	Sample     	Total Applied	Static Force	Static     	Static Displacement	Static Displacement Corrected	Static Stress	Static     	Static Strain	Static     	Dynamic Force	Displacement	Dynamic     	Dynamic     	Storage Modulus	Loss Modulus	Tan Delta	Loss Viscosity	Storage     	Complex     	Shear Storage	Shear Loss	Complex     	Shear Complex 
          	Temperature		          	Force     	Force     	Angle     	Angle     	               	               	               	Stiffness     	          	Tan Delta     	Total Tan Delta	Total Delta	          	Stiffness'	Less Spring	          	Stiffness'	Sample to Total	Stiffness''	Stiffness''	Static Force	          	Force Corrected	Displacement	Displacement Co	          	Stress Correcte	          	Strain Correcte	          	Amplitude     	Stress     	Strain     		          	          	               	Viscosity     	Viscosity     	Modulus     	Modulus     	Modulus     	Modulus      
116.845145	123.2	107.067608	1.000001	248	2233	605440.5	107610.75	42733802	40624.5	42543.5	0.000044	614929.48584	0.17774	0.164633	0.163169	21139.721651	20928.208771	18603.170451	1.863819	18605.034269	0.888914	3457.552164	3456.174525	0.969764	1.163459	0.184392	0.083308	0.058219	315539.920953	50008.775793	0.01429	0.009986	0.574691	0.030085	155861.070609	0.00516	29417267.788589	5464715.089491	0.185766	869735.730108	4681899.871979	4761998.17844	10895284.366144	2023968.551663	29920540.689547	11081681.736869
116.974625	123.475	107.326568	1.000001	248	2233	605449.375	107514.375	42732382.375	40620.625	42545.125	0.000044	614921.366127	0.177578	0.164472	0.163012	21140.00079	20929.031748	18603.977781	1.863819	18605.841599	0.888918	3454.304877	3452.927228	0.969764	1.163565	0.184498	0.083353	0.058174	315568.589525	50037.444366	0.014297	0.009978	0.574693	0.030086	155861.705369	0.00516	29418544.294958	5459580.641195	0.185583	868918.557929	4682103.034117	4762048.748427	10895757.146281	2022066.904146	29920858.430401	11081799.418667
117.108005	123.775	107.593329	1.000001	248	2233	605549.625	107644.625	42730802.875	40622.25	42547.75	0.000044	615042.855116	0.177764	0.164657	0.163192	21135.825021	20924.257641	18599.186257	1.863819	18601.050076	0.888891	3457.397094	3456.019435	0.969764	1.163682	0.184616	0.083403	0.058124	315600.487279	50069.342119	0.014306	0.00997	0.574676	0.030091	155857.115929	0.005161	29410968.198963	5464469.870872	0.185797	869696.702383	4680897.261945	4761005.306762	10892951.184801	2023877.729952	29914302.287871	11079371.21773
117.235925	124.05	107.849169	1.000001	248	2233	605558.125	107529.375	42729548.875	40629.25	42542.125	0.000044	615031.063639	0.177571	0.164465	0.163005	21136.23024	20925.310432	18600.225217	1.863819	18602.089036	0.888896	3453.539643	3452.161977	0.969764	1.163775	0.184709	0.083443	0.058085	315625.812054	50094.666895	0.014313	0.009963	0.57468	0.030091	155857.980111	0.005161	29412610.945561	5458370.666922	0.185579	868725.984695	4681158.712979	4761085.142337	10893559.609467	2021618.765527	29914803.909978	11079557.003695
117.364627	124.3625	108.106573	1.000001	248	2233	605651.125	107649.875	42728382.875	40629.875	42540.75	0.000044	615143.707439	0.177742	0.164636	0.163172	21132.359819	20920.886997	18595.788917	1.863819	18597.652736	0.888872	3456.396595	3455.018921	0.969764	1.163862	0.184796	0.08348	0.058048	315649.360004	50118.214844	0.014319	0.009957	0.574664	0.030096	155853.753725	0.005162	29405596.509825	5462887.911317	0.185777	869444.9259	4680042.331743	4760118.770165	10890961.670306	2023291.819006	29908732.009737	11077308.151754
117.494626	124.6	108.36657	1.000001	248	2233	605713.375	107673.125	42726996.125	40616.875	42540.375	0.000044	615209.065685	0.177763	0.164656	0.163191	21130.114771	20918.589176	18593.475791	1.863819	18595.33961	0.888859	3456.436189	3455.058505	0.969764	1.163966	0.184899	0.083524	0.058004	315677.366551	50146.221392	0.014327	0.009949	0.574656	0.030099	155851.485295	0.005163	29401939.120863	5462950.500196	0.185802	869454.887222	4679460.240672	4759548.292112	10889607.081801	2023315.000072	29905147.587573	11075980.58799
117.664406	124.925	108.70613	1.000001	242	2228	604741.5	108389.75	42685901.5	40588.375	42501.75	0.000044	614378.238325	0.179233	0.16612	0.164617	20646.785381	20433.680386	18108.111141	1.863819	18109.974959	0.8862	3406.068216	3404.690262	0.943695	1.140958	0.161891	0.084824	0.056704	309437.413602	43906.268442	0.014549	0.009726	0.559075	0.030053	151625.847979	0.005155	28634506.946467	5383310.975837	0.188001	856779.873295	4557319.713384	4637158.043596	10605372.943136	1993818.87994	29136146.367182	10791165.321179
117.794406	125.2	108.96613	1.000001	242	2228	605195.375	108264.125	42683341.875	40590.625	42497.25	0.000044	614802.864895	0.178891	0.165779	0.164285	20632.525243	20420.655999	18095.058212	1.863819	18096.92203	0.886126	3396.911524	3395.533554	0.943695	1.141148	0.162082	0.084904	0.056623	309489.134983	43957.989823	0.014563	0.009712	0.559028	0.030076	151613.191401	0.005159	28613868.364951	5368832.886098	0.18763	854475.615572	4554034.98372	4633504.420042	10597729.024056	1988456.624481	29113189.955166	10782662.946358
117.923107	125.5	109.223531	1.000001	242	2228	605247.75	108203.75	42681419.5	40587.5	42501	0.000044	614843.793491	0.178776	0.165665	0.164174	20631.151788	20419.673923	18094.054688	1.863819	18095.918506	0.886119	3394.396434	3393.01845	0.943695	1.141292	0.162225	0.084965	0.056562	309527.98078	43996.83562	0.014574	0.009702	0.559024	0.030078	151612.074742	0.005159	28612281.647538	5364856.141656	0.187502	853842.697538	4553782.45	4633139.535355	10597141.35094	1986983.756169	29110897.315244	10781813.820461
118.057787	125.7	109.492892	1.000001	242	2228	605410.625	108159.625	42679455.625	40587.625	42495.875	0.000044	614996.365309	0.178655	0.165544	0.164056	20626.033494	20414.992045	18089.350889	1.863819	18091.214707	0.886092	3391.147615	3389.769618	0.943695	1.141438	0.162371	0.085027	0.0565	309567.666139	44036.52098	0.014584	0.009691	0.559007	0.030087	151607.42294	0.005161	28604844.256685	5359719.265287	0.187371	853025.138919	4552598.75342	4631825.482169	10594386.761735	1985081.209365	29102640.869033	10778755.877419
118.191167	125.975	109.759651	1.000001	242	2228	605521	107984.5	42677734.5	40575.875	42496.25	0.000044	615074.250543	0.178333	0.165224	0.163744	20623.421674	20413.461991	18087.801615	1.863819	18089.665433	0.886083	3384.329083	3382.951076	0.943695	1.141566	0.1625	0.085082	0.056446	309602.446886	44071.301726	0.014594	0.009682	0.559001	0.030092	151605.801215	0.005162	28602394.629228	5348938.156858	0.18701	851309.27358	4552208.88341	4631126.558137	10593479.492307	1981088.206244	29098249.396346	10777129.406054
118.323247	126.25	110.023812	1.000001	242	2228	605324.25	108072.5	42675768.5	40574.625	42491.125	0.000044	614896.017953	0.178537	0.165426	0.163941	20629.399539	20418.726189	18093.04385	1.863819	18094.907668	0.886111	3389.353538	3387.975517	0.943695	1.141713	0.162646	0.085144	0.056383	309642.177019	44111.031859	0.014604	0.009671	0.559019	0.030082	151610.64172	0.00516	28610683.365861	5356882.530394	0.187234	852573.658897	4553528.075772	4632655.802096	10596549.394763	1984030.566813	29107857.927131	10780688.121159
118.453767	126.425	110.284853	1.000001	242	2228	605552	107994.5	42673950	40572.25	42491.25	0.000044	615106.524705	0.178341	0.165231	0.163752	20622.339579	20412.363062	18086.660397	1.863819	18088.524216	0.886074	3384.296889	3382.918856	0.943695	1.141848	0.162782	0.085202	0.056326	309678.927252	44147.782093	0.014614	0.009661	0.558996	0.030093	151604.397558	0.005162	28600590.198119	5348887.212908	0.18702	851301.165605	4551921.699507	4630842.777833	10592811.184488	1981069.338114	29096466.350695	10776469.018776
118.582207	126.7	110.541733	1.000001	242	2228	605498.625	107868.875	42672210.375	40571.75	42488.625	0.000044	615031.933375	0.178149	0.16504	0.163566	20624.840665	20415.479576	18089.75746	1.863819	18091.621278	0.886091	3380.903661	3379.525617	0.943695	1.141978	0.162911	0.085257	0.056271	309714.084277	44182.939117	0.014624	0.009652	0.559006	0.030091	151607.209866	0.005161	28605487.104496	5343522.007898	0.186801	850447.267383	4552701.065746	4631451.9914	10594624.853517	1979082.225147	29100294.155461	10777886.724245
118.714287	126.9625	110.805893	1.000001	242	2228	605472	107915	42670511	40572.75	42493.5	0.000044	615013.81286	0.178233	0.165124	0.163647	20625.448347	20415.805825	18090.064699	1.863819	18091.928518	0.886092	3382.671766	3381.29371	0.943695	1.142104	0.163038	0.08531	0.056217	309748.428607	44217.283448	0.014633	0.009643	0.559007	0.030089	151607.361988	0.005161	28605972.895028	5346317.620272	0.186895	850892.202559	4552778.381649	4631609.712917	10594804.775936	1980117.637138	29101285.149765	10778253.759172
118.844807	127.225	111.066933	1.000001	242	2228	605374	107735.75	42668670	40566.25	42483	0.000044	614885.90137	0.177966	0.164858	0.163388	20629.73895	20420.948117	18095.186389	1.863819	18097.050208	0.886119	3378.073496	3376.695429	0.943695	1.142242	0.163175	0.085369	0.056159	309785.636002	44254.490842	0.014643	0.009633	0.559024	0.030084	151612.096636	0.00516	28614071.032159	5339047.067747	0.186588	849735.059103	4554067.239182	4632664.253932	10597804.085985	1977424.839906	29107911.031626	10780707.789491
118.974288	127.4625	111.325893	1.000001	242	2228	605286.875	107912.875	42666895.625	40564.75	42482.375	0.000044	614831.187919	0.178284	0.165175	0.163697	20631.574778	20421.721237	18095.939644	1.863819	18097.803462	0.886123	3384.695955	3383.317875	0.943695	1.142374	0.163307	0.085425	0.056103	309821.49769	44290.35253	0.014653	0.009623	0.559026	0.03008	151612.667792	0.00516	28615262.037906	5349518.120174	0.186946	851401.577536	4554256.793484	4633156.546808	10598245.199225	1981303.007472	29111004.201438	10781853.40794
119.102468	127.8	111.582254	1.000001	242	2228	605441.625	107778.625	42665324.125	40561	42489	0.000044	614959.993243	0.178017	0.164908	0.163438	20627.253429	20418.311876	18092.512682	1.863819	18094.3765	0.886103	3378.675189	3377.297099	0.943695	1.142491	0.163425	0.085474	0.056053	309853.259761	44322.114602	0.014661	0.009615	0.559014	0.030088	151609.267257	0.005161	28609843.51182	5339998.396774	0.186649	849886.4677	4553394.408956	4632030.618583	10596238.337711	1977777.18399	29103929.780158	10779233.25191
119.231948	128.025	111.841215	1.000001	242	2228	605432.25	107660.5	42663776.5	40562.625	42480.75	0.000044	614930.071309	0.177824	0.164717	0.163251	20628.257133	20419.942454	18094.12592	1.863819	18095.989738	0.886111	3375.021117	3373.643017	0.943695	1.142606	0.16354	0.085523	0.056004	309884.5399	44353.39474	0.01467	0.009606	0.559019	0.030087	151610.677953	0.005161	28612394.276159	5334220.760902	0.18643	848966.92912	4553800.375388	4632261.079173	10597183.065244	1975637.318852	29105377.807897	10779769.55848
119.361428	128.3	112.100175	1.000001	242	2228	605480.375	107670.125	42662301.875	40565	42476.25	0.000044	614979.138124	0.177826	0.164719	0.163253	20626.611284	20418.302142	18092.469081	1.863819	18094.332899	0.886101	3374.785042	3373.406932	0.943695	1.142716	0.16365	0.08557	0.055957	309914.34515	44383.19999	0.014678	0.009598	0.559013	0.03009	151608.974197	0.005161	28609774.571993	5333847.476592	0.186434	848907.519124	4553383.436851	4631840.314498	10596212.804442	1975499.065404	29102734.06338	10778790.393844
119.491428	128.5875	112.360175	1.000001	242	2228	605449.375	107649.375	42660785.875	40557.625	42474.75	0.000044	614944.984227	0.177801	0.164694	0.163228	20627.756881	20419.522722	18093.672662	1.863819	18095.536481	0.886107	3374.473963	3373.095843	0.943695	1.142829	0.163763	0.085618	0.05591	309944.987251	44413.842091	0.014686	0.00959	0.559016	0.030088	151609.996559	0.005161	28611677.609851	5333355.599283	0.186405	848829.234481	4553686.314493	4632123.715976	10596917.633278	1975316.888623	29104514.728792	10779449.899553
119.619869	128.825	112.617056	1.000001	242	2228	605428.125	107591.375	42659463.875	40563.25	42476.875	0.000044	614913.911467	0.177711	0.164604	0.163142	20628.79924	20420.85275	18094.987863	1.863819	18096.851682	0.886114	3372.867026	3371.488897	0.943695	1.142928	0.163861	0.08566	0.055868	309971.708609	44440.56345	0.014693	0.009583	0.559021	0.030087	151611.141408	0.005161	28613757.134142	5330814.783159	0.186303	848424.851355	4554017.280801	4632374.998015	10597687.82746	1974375.845615	29106093.581655	10780034.659872
119.748829	129.1	112.874977	1.000001	242	2228	605333	107723.5	42658074.25	40561.25	42474.875	0.000044	614843.38928	0.177957	0.16485	0.16338	20631.165352	20422.391631	18096.511153	1.863819	18098.374971	0.886122	3378.146112	3376.767974	0.943695	1.143031	0.163965	0.085704	0.055824	309999.797339	44468.652179	0.0147	0.009575	0.559026	0.030082	151612.478953	0.00516	28616165.676651	5339161.773276	0.186579	849753.31504	4554400.611943	4632995.319498	10598579.880241	1977467.323436	29109991.179572	10781478.214656
119.882469	129.4	113.142256	1.000001	242	2228	605351.25	107489.25	42656629.75	40560.625	42477.625	0.000044	614820.359733	0.177565	0.164459	0.163	20631.938141	20424.450949	18098.554259	1.863819	18100.418078	0.886132	3370.480882	3369.102735	0.943695	1.143139	0.164072	0.085749	0.055778	310028.995787	44497.850627	0.014708	0.009567	0.559032	0.030083	151614.307494	0.00516	28619396.125265	5327041.9134	0.186134	847824.380959	4554914.753401	4633147.374269	10599776.342691	1972978.486444	29110946.568636	10781832.062458
120.011429	129.6	113.400177	1.000001	242	2228	605473.625	107504.125	42655071.125	40557.125	42467.875	0.000044	614943.450622	0.177554	0.164448	0.162989	20627.808324	20420.386645	18094.472456	1.863819	18096.336274	0.886109	3369.576893	3368.198735	0.943695	1.143255	0.164189	0.085799	0.055729	310060.5017	44529.35654	0.014717	0.009559	0.559017	0.030089	151610.28363	0.005161	28612942.199995	5325612.558113	0.186126	847596.89218	4553887.580106	4632095.916955	10597385.999998	1972449.095598	29104340.062255	10779385.208243
120.144549	129.8625	113.666417	1.000001	242	2228	605390.375	107411.125	42654080.875	40555.75	42471.25	0.000044	614845.229238	0.177425	0.164319	0.162864	20631.103612	20424.084154	18098.158844	1.863819	18100.022663	0.886129	3367.552229	3366.174065	0.943695	1.143329	0.164262	0.08583	0.055697	310080.51885	44549.37369	0.014722	0.009554	0.55903	0.030085	151613.717907	0.00516	28618770.916437	5322411.259919	0.185976	847087.390152	4554815.248404	4632914.740598	10599544.783866	1971263.4296	29109484.887012	10781290.698894
120.27819	130.15	113.933698	1.000001	242	2228	605301.5	107594	42652557.75	40557.875	42466.125	0.000044	614789.699603	0.177753	0.164646	0.163182	20632.967074	20424.855265	18098.912844	1.863819	18100.776662	0.886132	3374.377613	3372.999438	0.943695	1.143442	0.164376	0.085878	0.055649	310111.308149	44580.16299	0.01473	0.009545	0.559032	0.030081	151614.310069	0.00516	28619963.099987	5333203.168996	0.186346	848804.974466	4555004.990159	4633415.624035	10599986.333329	1975260.432961	29112632.032958	10782456.308503
120.407409	130.45	114.192137	1.000001	242	2228	605339.75	107458.5	42651511	40554.375	42469.5	0.000044	614803.661466	0.177518	0.164412	0.162954	20632.498511	20425.163456	18099.209272	1.863819	18101.073091	0.886133	3369.63094	3368.252758	0.943695	1.14352	0.164454	0.085911	0.055616	310132.468081	44601.322921	0.014736	0.00954	0.559033	0.030083	151614.505483	0.00516	28620431.79661	5325697.977112	0.18608	847610.487025	4555079.585485	4633270.288664	10600159.92467	1972480.732264	29111718.863163	10782118.097468
120.53507	130.675	114.447458	1.000001	242	2228	605263.875	107452.375	42650088.625	40549.125	42467.5	0.000044	614727.883924	0.17753	0.164424	0.162966	20635.04188	20427.649522	18101.679349	1.863819	18103.543168	0.886147	3370.290155	3368.911963	0.943695	1.143626	0.16456	0.085956	0.055571	310161.221676	44630.076516	0.014744	0.009532	0.559041	0.030079	151616.742365	0.005159	28624337.347678	5326740.276307	0.186091	847776.373963	4555701.17275	4633911.733692	10601606.425066	1972866.769003	29115749.184332	10783610.809012
120.66507	130.9	114.707458	1.000001	242	2228	605338.375	107598.125	42648692.625	40552.625	42465.875	0.000044	614826.727421	0.177749	0.164642	0.163178	20631.724458	20423.634411	18097.648542	1.863819	18099.51236	0.886123	3374.093317	3372.715116	0.943695	1.143731	0.164664	0.086	0.055527	310189.442596	44658.297437	0.014751	0.009524	0.559027	0.030083	151612.781635	0.00516	28617964.053826	5332753.614802	0.186343	848733.425751	4554686.832333	4633089.743208	10599245.945861	1975093.931408	29110584.461708	10781697.948781
120.79923	131.2	114.975778	1.000001	242	2228	605214.125	107460.625	42647314.125	40543.75	42464	0.000044	614680.342149	0.177558	0.164452	0.162993	20636.637875	20429.141749	18103.140374	1.863819	18105.004192	0.886153	3371.113367	3369.735157	0.943695	1.143833	0.164767	0.086044	0.055483	310217.310232	44686.165072	0.014759	0.009517	0.559046	0.030076	151617.903826	0.005159	28626647.440347	5328041.865705	0.186122	847983.528185	4556068.835126	4634311.091681	10602462.014943	1973348.83915	29118258.426572	10784540.15799
120.927151	131.3625	115.231619	1.000001	242	2228	605127.5	107362.75	42646077.25	40548.75	42461.25	0.000044	614577.945702	0.177422	0.164316	0.162861	20640.076199	20433.004935	18106.989644	1.863819	18108.853462	0.886174	3368.969596	3367.591378	0.943695	1.143925	0.164859	0.086083	0.055444	310242.315201	44711.170042	0.014766	0.00951	0.559059	0.030072	151621.469743	0.005158	28632733.69596	5324652.238523	0.185964	847444.052692	4557037.492024	4635164.735601	10604716.183689	1972093.421675	29123622.033754	10786526.679168
121.057151	131.6	115.491619	1.000001	242	2228	605162.875	107577.625	42644669.625	40549	42459.875	0.000044	614650.348311	0.177766	0.164659	0.163195	20637.644906	20429.455936	18103.424802	1.863819	18105.28862	0.886154	3375.419116	3374.040889	0.943695	1.14403	0.164964	0.086128	0.0554	310270.772569	44739.62741	0.014773	0.009503	0.559046	0.030074	151617.95415	0.005158	28627097.161807	5334849.854378	0.186357	849067.052377	4556140.410463	4634579.840642	10602628.578447	1975870.316436	29119947.02743	10785165.565715
121.185331	131.875	115.74798	1.000001	242	2228	604995.25	107489.25	42643236.25	40541	42456.875	0.000044	614469.845792	0.17767	0.164563	0.163101	20643.707281	20435.79554	18109.748267	1.863819	18111.612086	0.886188	3374.493006	3373.114769	0.943695	1.144137	0.165071	0.086173	0.055354	310299.751033	44768.605874	0.014781	0.009495	0.559068	0.030065	151623.8612	0.005157	28637095.482051	5333385.523461	0.18624	848833.997058	4557731.691292	4636101.522224	10606331.660019	1975327.971652	29129508.042361	10788706.682356
121.315071	132.175	116.007459	1.000001	242	2228	605009.625	107487.875	42641835.375	40541.5	42458.875	0.000044	614483.758626	0.177663	0.164557	0.163095	20643.239877	20435.352727	18109.289677	1.863819	18111.153496	0.886185	3374.287027	3372.908781	0.943695	1.144242	0.165175	0.086217	0.05531	310328.072954	44796.927794	0.014789	0.009487	0.559065	0.030066	151623.307196	0.005157	28636370.383774	5333059.826326	0.186234	848782.16079	4557616.288408	4635978.57942	10606063.105101	1975207.343084	29128735.569328	10788420.581233
121.444291	132.4375	116.265901	1.000001	242	2228	605014.25	107537.5	42640500.5	40541.125	42459.5	0.000044	614496.994793	0.177744	0.164637	0.163173	20642.795224	20434.645456	18108.567366	1.863819	18110.431185	0.88618	3375.816949	3374.438693	0.943695	1.144341	0.165275	0.08626	0.055268	310355.060998	44823.915838	0.014796	0.00948	0.559063	0.030066	151622.507348	0.005157	28635228.30504	5335478.840909	0.186326	849167.158613	4557434.521076	4635870.390462	10605640.112978	1976103.274411	29128055.797522	10788168.813897
