Time,Sample     ,Program Temperature,Frequency     ,Raw Dynamic,Raw Static,In-Phase     ,Out-Of-Phase,Zero Displacement,Min Displacement,Max Displacement,Spring     ,C*     ,Measured     ,Corrected     ,Corrected     ,Stiffness*,Total     ,Stiffness     ,Inertia     ,Sample     ,Ratio of     ,Total     ,Sample     ,Total Applied,Static Force,Static     ,Static     ,Static     ,Static Stress,Static     ,Static Strain,Static     ,Dynamic Force,Displacement,Dynamic     ,Dynamic     ,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage     ,Complex     ,Shear Storage Modulus,Shear Loss Modulus,Complex     ,Shear Complex 
          ,Temperature,Temperature,          ,Force     ,Force     ,Angle     ,Angle     ,               ,               ,               ,Stiffness     ,          ,Tan Delta     ,Total Tan Delta,Total Delta,          ,Stiffness',Less Spring,          ,Stiffness',Sample to Total,Stiffness'',Stiffness'',Static Force,          ,Force Corrected,Displacement,Displacement Co,          ,Stress Correcte,          ,Strain Correcte,          ,Amplitude     ,Stress     ,Strain     ,Modulus     ,          ,          ,               ,Viscosity     ,Viscosity     ,Modulus     ,Modulus     ,Modulus     ,Modulus      
148.794192,232.0625,231.943482,1.000001,39,2075,593494.75,13207.75,42091050.5,40173.75,42025.25,0.000045,593641.695754,0.022254,0.009517,0.009517,3443.603272,3445.382548,1112.713989,1.863819,1114.577807,0.323324,32.809023,31.426863,0.145986,0.387741,0.025872,0.103639,0.002114,119286.679624,7959.529462,0.018343,0.000374,0.032872,0.029517,10112.893534,0.005224,1937352.59504,54625.989088,0.028196,8693.989298,308338.997757,308461.542154,717537.998163,20231.84781,1938122.564801,717823.172149
148.926793,231.8,231.678281,1.000001,39,2075,593556.25,13330,42091841.25,40172.625,42024.375,0.000045,593705.912733,0.022458,0.009721,0.009721,3443.230802,3445.002919,1112.344416,1.863819,1114.208235,0.323252,33.507111,32.124957,0.145986,0.387682,0.025813,0.103614,0.002089,119268.409682,7941.259521,0.018339,0.00037,0.032865,0.02952,10110.653736,0.005225,1936710.206987,55839.411053,0.028832,8887.111248,308236.758604,308364.849004,717300.076662,20681.263353,1937515.023342,717598.156793
149.057313,231.525,231.417241,1.000001,39,2075,593232.875,13703.125,42092022.375,40169.875,42026.25,0.000045,593391.118585,0.023099,0.010362,0.010361,3445.057436,3446.809303,1114.153104,1.863819,1116.016922,0.323608,35.735141,34.352988,0.145986,0.387668,0.025799,0.103608,0.002083,119264.224896,7937.074734,0.018338,0.000369,0.032901,0.029505,10121.76183,0.005222,1939854.056494,59712.161561,0.030782,9503.478147,308737.117397,308883.349755,718464.465368,22115.615393,1940772.862221,718804.763786
149.189912,231.2375,231.152042,1.000001,39,2075,593401.625,13593.375,42092898.375,40174.125,42030.375,0.000045,593557.300011,0.022908,0.01017,0.01017,3444.092905,3445.850522,1113.205461,1.863819,1115.06928,0.323423,35.065156,33.68301,0.145986,0.387603,0.025734,0.103581,0.002056,119243.985584,7916.835422,0.018333,0.000364,0.032882,0.029513,10115.979535,0.005224,1938206.869628,58547.609477,0.030207,9318.134073,308474.959673,308615.664489,717854.396159,21684.299806,1939090.94476,718181.831392
149.318873,230.9375,230.894121,1.000001,39,2075,593420.625,13419.625,42093522.375,40170.75,42027,0.000045,593572.34143,0.022614,0.009877,0.009877,3444.00563,3445.773303,1113.136176,1.863819,1114.999994,0.32341,34.052794,32.670653,0.145986,0.387556,0.025687,0.103561,0.002036,119229.568695,7902.418533,0.018329,0.00036,0.032881,0.029514,10115.577532,0.005224,1938086.437961,56787.936632,0.029301,9038.073663,308455.792393,308588.176437,717809.791837,21032.569123,1938918.232096,718117.863739
149.449133,230.725,230.633601,1.000001,39,2075,593460,13573.25,42094509.5,40175,42029.375,0.000045,593615.199195,0.022871,0.010134,0.010134,3443.75698,3445.515503,1112.890923,1.863819,1114.754741,0.323363,34.937122,33.554987,0.145986,0.387482,0.025613,0.10353,0.002005,119206.762433,7879.612271,0.018324,0.000355,0.032876,0.029516,10114.108826,0.005224,1937660.141291,58325.082102,0.030101,9282.717769,308387.945225,308527.622117,717651.904182,21601.88226,1938537.757783,717976.947327
149.581477,230.45,230.368913,1.000001,39,2075,593452.75,13286.25,42094876.75,40175.5,42026.625,0.000045,593601.457985,0.022388,0.009651,0.009651,3443.836699,3445.611802,1112.991889,1.863819,1114.855708,0.323383,33.272481,31.890349,0.145986,0.387454,0.025585,0.103518,0.001993,119198.277673,7871.127512,0.018322,0.000353,0.032878,0.029515,10114.742344,0.005224,1937835.640476,55431.617931,0.028605,8822.209009,308415.876765,308542.030221,717716.90388,20530.228863,1938628.286641,718010.476534
149.709913,230.2,230.11204,1.000001,39,2075,593434.75,13170.75,42096017.25,40168.625,42033.375,0.000045,593580.888475,0.022194,0.009457,0.009457,3443.956039,3445.737663,1113.132244,1.863819,1114.996062,0.323412,32.605289,31.223167,0.145986,0.387368,0.025499,0.103482,0.001957,119171.928418,7844.778257,0.018315,0.000346,0.032881,0.029514,10115.64643,0.005224,1938079.603403,54271.924619,0.028003,8637.638232,308454.70464,308575.620568,717807.26052,20100.712822,1938839.341185,718088.644884
149.838874,230.0625,229.854119,1.000001,39,2075,593536.375,13457.875,42096532.375,40174.125,42031.625,0.000045,593688.927678,0.022674,0.009937,0.009937,3443.32931,3445.094204,1112.49533,1.863819,1114.359148,0.323288,34.252933,32.870814,0.145986,0.38733,0.025461,0.103466,0.001941,119160.027499,7832.877337,0.018312,0.000343,0.032868,0.029519,10111.75537,0.005225,1936972.523135,57135.855985,0.029498,9093.446704,308278.507483,308412.595315,717397.230791,21161.428143,1937815.022499,717709.267592
149.968364,229.7875,229.595139,1.000001,39,2075,593469.375,13513.625,42097148.375,40170.875,42034.625,0.000045,593623.211409,0.022771,0.010033,0.010033,3443.710499,3445.472479,1112.88143,1.863819,1114.745249,0.323364,34.589229,33.207115,0.145986,0.387283,0.025415,0.103446,0.001921,119145.796182,7818.64602,0.018309,0.00034,0.032876,0.029516,10114.148924,0.005224,1937643.641021,57720.4117,0.029789,9186.481562,308385.319127,308522.116706,717645.792971,21377.930259,1938503.166238,717964.135644
150.103294,229.5,229.325279,1.000001,39,2075,593295.375,13290.625,42097666.625,40171.75,42028.875,0.000045,593444.220386,0.022401,0.009664,0.009664,3444.74917,3446.524813,1113.940346,1.863819,1115.804165,0.323573,33.327192,31.945081,0.145986,0.387244,0.025376,0.10343,0.001905,119133.823259,7806.673098,0.018306,0.000337,0.032897,0.029507,10120.667099,0.005223,1939484.242891,55526.752416,0.02863,8837.35012,308678.259781,308804.738983,718327.497367,20565.463858,1940278.935786,718621.828069
150.236414,229.175,229.059039,1.000001,39,2075,593372.875,13618.125,42098568.625,40181.5,42034.75,0.000045,593529.124908,0.02295,0.010213,0.010213,3444.256398,3446.012684,1113.439674,1.863819,1115.303492,0.323475,35.214388,33.832285,0.145986,0.387177,0.025308,0.103401,0.001876,119112.984926,7785.834764,0.018301,0.000332,0.032887,0.029511,10117.628446,0.005223,1938613.976499,58807.078235,0.030335,9359.429776,308539.752693,308681.677327,718005.176481,21780.399346,1939505.715982,718335.450364
150.364854,228.95,228.802159,1.000001,39,2075,593164.75,13476.75,42099354.5,40173.75,42030.625,0.000045,593317.82666,0.02272,0.009983,0.009983,3445.483001,3447.248628,1114.685597,1.863819,1116.549415,0.323721,34.433053,33.050956,0.145986,0.387118,0.025249,0.103376,0.001851,119094.829575,7767.679413,0.018297,0.000328,0.032912,0.029501,10125.301441,0.005221,1940779.633138,57448.976754,0.029601,9143.281383,308884.427379,309019.722787,718807.271533,21277.398798,1941629.719935,719122.118494
150.498503,228.6875,228.534861,1.000001,39,2075,593165.375,13614.625,42100145.625,40176.5,42035.25,0.000044,593321.59923,0.022952,0.010215,0.010215,3445.461093,3447.218596,1114.665609,1.863819,1116.529428,0.323718,35.234055,33.851963,0.145986,0.387058,0.025189,0.103351,0.001826,119076.553143,7749.402982,0.018292,0.000323,0.032912,0.029501,10125.208346,0.005221,1940744.890543,58841.282857,0.030319,9364.873606,308878.897928,309020.831729,718794.403905,21793.067725,1941636.687627,719124.699121
150.626676,228.425,228.278516,1.000001,39,2075,593075.375,13372.125,42101058.125,40176,42035.25,0.000044,593226.107111,0.022547,0.00981,0.00981,3446.015712,3447.787822,1115.246418,1.863819,1117.110236,0.323833,33.841931,32.459846,0.145986,0.38699,0.025121,0.103322,0.001798,119055.472985,7728.322823,0.018287,0.000318,0.032924,0.029496,10128.803763,0.005221,1941754.448369,56421.513432,0.029057,8979.755646,309039.573919,309170.008667,719168.314211,20896.856827,1942573.994714,719471.849894
150.757457,228.1625,228.016953,1.000001,39,2075,593092,13380.25,42101587.5,40179.25,42036,0.000044,593242.911086,0.02256,0.009823,0.009823,3445.918101,3447.689663,1115.154978,1.863819,1117.018797,0.323815,33.886026,32.503945,0.145986,0.38695,0.025081,0.103306,0.001781,119043.243732,7716.09357,0.018284,0.000315,0.032922,0.029497,10128.262878,0.005221,1941595.508577,56498.166017,0.029099,8991.955274,309014.277885,309145.077911,719109.447621,20925.246673,1942417.350028,719413.833344
150.890055,227.9,227.751757,1.000001,39,2075,593194.5,13374.5,42102121,40177.125,42040.125,0.000044,593345.255379,0.022547,0.00981,0.009809,3445.323725,3447.095108,1114.567193,1.863819,1116.431012,0.323701,33.83332,32.451244,0.145986,0.38691,0.025041,0.103289,0.001764,119030.919279,7703.769118,0.018281,0.000312,0.03291,0.029502,10124.678361,0.005222,1940573.824417,56406.561038,0.029067,8977.3759,308851.671929,308982.116848,718731.04608,20891.318903,1941393.43466,719034.605429
151.018495,227.6375,227.494876,1.000001,39,2075,593328.5,13589,42103073.5,40184.125,42036.125,0.000044,593484.094002,0.022903,0.010166,0.010165,3444.517733,3446.275964,1113.760136,1.863819,1115.623954,0.323544,35.053804,33.671734,0.145986,0.386838,0.02497,0.103259,0.001734,119008.915687,7681.765526,0.018276,0.000307,0.032894,0.029509,10119.762816,0.005223,1939171.00195,58528.009887,0.030182,9315.014704,308628.405976,308768.946746,718211.482204,21677.040699,1940054.046346,718538.535684
151.147716,227.4375,227.236436,1.000001,39,2075,592955,13559.75,42103718.25,40182.375,42041.25,0.000044,593110.022546,0.022868,0.010131,0.010131,3446.690172,3448.451959,1115.94431,1.863819,1117.808128,0.323973,34.955572,33.573507,0.145986,0.38679,0.024921,0.103238,0.001713,118994.021563,7666.871401,0.018272,0.000303,0.032938,0.029491,10133.180657,0.00522,1942967.519939,58357.272375,0.030035,9287.841006,309232.640102,309372.089393,719617.599977,21613.804583,1943843.706365,719942.113469
151.277975,227.1375,226.975916,1.000001,39,2075,593249.5,13591.25,42104488,40184.125,42037.75,0.000044,593405.166245,0.02291,0.010173,0.010172,3444.975882,3446.734365,1114.23648,1.863819,1116.100299,0.323639,35.082057,33.699997,0.145986,0.386732,0.024863,0.103214,0.001689,118976.240041,7649.089879,0.018268,0.000299,0.032904,0.029505,10122.737977,0.005222,1939998.980776,58577.137581,0.030194,9322.833613,308760.182795,308900.899491,718518.141028,21695.236141,1940883.130552,718845.603908
151.411616,226.8875,226.708635,1.000001,39,2075,592958.875,13493.875,42105352.875,40187.5,42040.375,0.000044,593112.394158,0.022757,0.01002,0.010019,3446.67639,3448.442032,1115.955115,1.863819,1117.818934,0.323977,34.571794,33.189742,0.145986,0.386667,0.024798,0.103187,0.001662,118956.261327,7629.111166,0.018263,0.000294,0.032938,0.029491,10133.307769,0.00522,1942986.302484,57690.21441,0.029692,9181.675518,309235.629435,309371.908352,719624.556476,21366.746078,1943842.568851,719941.692167
151.544996,226.6375,226.441874,1.000001,39,2075,593095.25,13597.25,42106315.25,40188.75,42044.375,0.000044,593251.094209,0.022926,0.010189,0.010188,3445.870569,3447.629448,1115.154735,1.863819,1117.018553,0.323821,35.1466,33.764554,0.145986,0.386595,0.024726,0.103156,0.001631,118934.030643,7606.880482,0.018258,0.000289,0.032922,0.029498,10128.437475,0.005221,1941595.085845,58689.349869,0.030227,9340.692739,309014.210605,309155.350749,719109.291054,21736.796248,1942481.896226,719437.739343
151.677077,226.4,226.177712,1.000001,39,2075,593028.875,13447.375,42107213.125,40183.5,42039.875,0.000044,593181.320068,0.022676,0.009939,0.009938,3446.275897,3448.043901,1115.580571,1.863819,1117.444389,0.323906,34.288133,32.906095,0.145986,0.386528,0.024659,0.103128,0.001603,118913.290173,7586.140011,0.018253,0.000284,0.032931,0.029494,10131.081455,0.00522,1942335.2717,57197.180455,0.029448,9103.206789,309132.01475,309266.019661,719383.433963,21184.140909,1943177.250058,719695.277799
151.811237,226.0875,225.909393,1.000001,39,2075,592876.5,13475.75,42107676.5,40184.25,42042.125,0.000044,593029.628341,0.022729,0.009992,0.009992,3447.157424,3448.924529,1116.467073,1.863819,1118.330891,0.32408,34.482088,33.100053,0.145986,0.386493,0.024624,0.103113,0.001588,118902.586543,7575.436381,0.01825,0.000281,0.032949,0.029487,10136.531277,0.005219,1943876.183494,57534.31676,0.029598,9156.863656,309377.258284,309512.739795,719954.142035,21309.006208,1944727.439607,720269.422077
151.940717,225.8125,225.650434,1.000001,39,2075,592948.875,13587.375,42108386.125,40184.875,42045.875,0.000044,593104.531363,0.022915,0.010178,0.010177,3446.722083,3448.482262,1116.0338,1.863819,1117.897618,0.323996,35.117379,33.735349,0.145986,0.38644,0.024571,0.103091,0.001566,118886.194852,7559.04469,0.018246,0.000277,0.03294,0.02949,10133.902901,0.00522,1943123.071082,58638.58496,0.030177,9332.613259,309257.396816,309398.182211,719675.211512,21717.99443,1944007.65251,720002.834263
152.073057,225.7,225.385753,1.000001,39,2075,592833.375,13263.625,42109737.375,40194,42044.5,0.000044,592981.731811,0.022373,0.009636,0.009636,3447.435859,3449.215334,1116.783995,1.863819,1118.647813,0.324144,33.256332,31.874312,0.145986,0.386338,0.024469,0.103048,0.001523,118854.982667,7527.832505,0.018239,0.00027,0.032955,0.029484,10138.549455,0.005218,1944427.055415,55403.742222,0.028494,8817.772455,309464.932204,309590.531792,720158.168672,20519.904527,1945216.221525,720450.452417
152.202277,225.4,225.127314,1.000001,39,2075,592944.25,13498.5,42109973.25,40184.125,42045.625,0.000044,593097.878187,0.022765,0.010028,0.010028,3446.760747,3448.52619,1116.097838,1.863819,1117.961657,0.32401,34.601477,33.219459,0.145986,0.38632,0.024452,0.10304,0.001516,118849.534311,7522.38415,0.018237,0.000268,0.032942,0.02949,10134.354396,0.005219,1943234.382694,57741.86908,0.029714,9189.896608,309275.112595,309411.618189,719716.438035,21385.877437,1944092.073316,720034.101228
152.330717,225.15,224.870433,1.000001,39,2075,593161.125,13318.375,42110551.125,40186,42042.625,0.000044,593310.626337,0.022453,0.009716,0.009716,3445.524815,3447.299559,1114.878528,1.863819,1116.742347,0.323772,33.513469,32.131455,0.145986,0.386277,0.024408,0.103022,0.001497,118836.186351,7509.036189,0.018234,0.000265,0.032917,0.029501,10126.901481,0.005221,1941114.985336,55850.706771,0.028772,8888.909016,308937.800297,309065.651853,718931.47605,20685.446952,1941918.300996,719229.000369
152.460197,224.9,224.611473,1.000001,39,2075,592628.125,13408.875,42111652.375,40197.125,42047.25,0.000044,592779.800997,0.022626,0.009889,0.009889,3448.61023,3450.382446,1117.975364,1.863819,1119.839183,0.32438,34.14013,32.758125,0.145986,0.386194,0.024325,0.102987,0.001462,118810.749594,7483.599432,0.018228,0.000259,0.032979,0.029474,10145.915877,0.005217,1946497.887073,56939.980416,0.029253,9062.272164,309794.515038,309927.033871,720925.143361,21088.881636,1947330.528121,721233.528934
152.590978,224.575,224.349911,1.000001,39,2075,592848.875,13168.625,42112096.875,40191.75,42047.625,0.000044,592995.110665,0.022212,0.009476,0.009475,3447.358079,3449.142778,1116.741326,1.863819,1118.605144,0.324139,32.700825,31.318824,0.145986,0.386161,0.024292,0.102973,0.001448,118800.482613,7473.332451,0.018225,0.000256,0.032955,0.029485,10138.375889,0.005219,1944352.888773,54438.195103,0.027998,8664.10098,309453.128226,309574.393667,720130.699546,20162.294483,1945114.822618,720412.897266
152.719417,224.2875,224.093033,1.000001,39,2075,592976.875,13389.375,42113006.875,40195,42045.75,0.000044,593128.021297,0.02258,0.009843,0.009843,3446.585581,3448.35719,1115.967261,1.863819,1117.831079,0.323988,33.960769,32.578774,0.145986,0.386093,0.024224,0.102945,0.00142,118779.463798,7452.313637,0.01822,0.000251,0.032939,0.029492,10133.667051,0.00522,1943007.41349,56628.233791,0.029145,9012.656187,309238.989353,309370.296744,719632.375367,20973.419923,1943832.442815,719937.941783
152.848897,224,223.834073,1.000001,39,2075,593050.625,13712.875,42113707.625,40189.5,42044.25,0.000044,593209.142507,0.023123,0.010385,0.010385,3446.114261,3447.866417,1115.485359,1.863819,1117.349177,0.323895,35.827277,34.445287,0.145986,0.38604,0.024171,0.102922,0.001397,118763.278343,7436.128181,0.018216,0.000247,0.03293,0.029495,10130.739422,0.00522,1942169.774611,59872.595518,0.030828,9529.011984,309105.675091,309252.518894,719322.138745,22175.035377,1943092.422173,719663.860064
152.982279,223.8,223.56731,1.000001,39,2075,592924.75,13392.25,42114276,40195.5,42049.875,0.000044,593075.974495,0.022587,0.00985,0.009849,3446.888044,3448.659747,1116.285884,1.863819,1118.149703,0.324052,33.987322,32.605336,0.145986,0.385997,0.024128,0.102904,0.00138,118750.150515,7423.000354,0.018213,0.000244,0.032946,0.029489,10135.666706,0.005219,1943561.2428,56674.40398,0.02916,9020.004395,309327.133956,309458.618042,719837.497333,20990.519993,1944387.382335,720143.474939
153.115658,223.4875,223.300551,1.000001,39,2075,592965.625,13463.625,42114542.875,40197.625,42059.625,0.000044,593118.454973,0.022706,0.009968,0.009968,3446.64117,3448.408543,1116.038058,1.863819,1117.901876,0.324004,34.39462,33.012636,0.145986,0.385977,0.024108,0.102896,0.001371,118743.986507,7416.836346,0.018212,0.000243,0.032941,0.029491,10134.158025,0.00522,1943130.472463,57382.370176,0.029531,9132.680625,309258.574781,309393.393483,719677.952764,21252.729695,1943977.564022,719991.690378
153.244618,223.2125,223.042631,1.000001,39,2075,592834.375,13262.625,42115243.625,40194.125,42048.125,0.000044,592982.709194,0.022372,0.009635,0.009634,3447.430176,3449.209703,1116.848087,1.863819,1118.711906,0.324163,33.250328,31.86835,0.145986,0.385925,0.024056,0.102874,0.001349,118727.801406,7400.651245,0.018208,0.000239,0.032957,0.029484,10139.146885,0.005218,1944538.461021,55393.378637,0.028487,8816.123041,309482.662943,309608.208366,720199.430008,20516.066162,1945327.286805,720491.587706
153.373578,223,222.784711,1.000001,39,2075,592834.125,13460.125,42115939.375,40193.625,42047.75,0.000044,592986.909408,0.022705,0.009968,0.009967,3447.405758,3449.173983,1116.821171,1.863819,1118.684989,0.324159,34.399266,33.017293,0.145986,0.385872,0.024004,0.102852,0.001327,118711.731949,7384.581788,0.018204,0.000235,0.032957,0.029485,10139.00788,0.005219,1944491.675002,57390.465112,0.029514,9133.968973,309475.216723,309609.979094,720182.101853,21255.727819,1945338.412626,720495.70838
153.506178,222.7125,222.519511,1.000001,39,2075,592976,13182.5,42116383.75,40197.375,42047,0.000044,593122.51254,0.022231,0.009494,0.009494,3446.617592,3448.40088,1116.053691,1.863819,1117.91751,0.324009,32.758065,31.376096,0.145986,0.385839,0.02397,0.102838,0.001313,118701.468483,7374.318321,0.018201,0.000232,0.032942,0.029491,10134.322255,0.00522,1943157.646462,54537.745176,0.028067,8679.944854,309262.899654,309384.68376,719688.017208,20199.16488,1943922.839171,719971.421915
153.634618,222.4625,222.26263,1.000001,39,2075,592751,13445.75,42117445,40198.875,42049.5,0.000044,592903.479661,0.022684,0.009947,0.009946,3447.890856,3449.660327,1117.326564,1.863819,1119.190382,0.32426,34.331434,32.949472,0.145986,0.385759,0.023891,0.102804,0.001279,118676.957683,7349.807521,0.018195,0.000226,0.032967,0.02948,10142.159117,0.005218,1945370.145787,57272.578453,0.02944,9115.206744,309615.029579,309749.178426,720507.461403,21212.066094,1946213.028515,720819.640191
