Time,Sample,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring     ,C*     ,Measured     ,Corrected     ,Corrected     ,Stiffness*,Total     ,Stiffness     ,Inertia     ,Sample     ,Ratio of     ,Total     ,Sample     ,Total Applied,Static Force,Static     ,Static     ,Static     ,Static Stress,Static     ,Static Strain,Static     ,Dynamic Force,Displacement,Dynamic     ,Dynamic     ,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage     ,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus
          ,,,          ,     ,,,,               ,               ,               ,Stiffness     ,          ,Tan Delta     ,Total Tan Delta,Total Delta,          ,Stiffness',Less Spring,          ,Stiffness',Sample to Total,Stiffness'',Stiffness'',Static Force,          ,Force Corrected,Displacement,Displacement Co,          ,Stress Correcte,          ,Strain Correcte,          ,Amplitude     ,Stress     ,Strain     ,,          ,          ,               ,Viscosity     ,Viscosity     ,Modulus     ,Modulus     ,,
116.867533,260.8625,260.735066,1.000001,1278,3005,631791.375,121389.875,64077368.375,61315.625,63480,0.00005,643347.373723,0.192136,0.178964,0.177089,104125.769315,104182.532424,101562.734105,1.863819,101564.597923,0.974854,18972.300371,18970.74808,4.994804,3.444405,2.069049,0.591801,0.52484,1059653.785859,636532.610555,0.104744,0.092892,3.247831,0.030982,999178.975942,0.005484,176538987.31458,32974842.840519,0.186785,5248105.078387,28097030.222095,28582961.956646,65384810.116511,12212904.755748,179592188.868042,66515625.506682
116.950733,261.075,260.901467,1.000001,1278,3005,631940.5,121460.25,64098868.75,61339.25,63500,0.00005,643507.100093,0.192202,0.17903,0.177153,104099.924019,104154.999275,101534.498645,1.863819,101536.362463,0.974841,18974.171908,18972.619201,4.994804,3.442207,2.066852,0.592481,0.52552,1058977.659115,635856.483811,0.104864,0.093012,3.247787,0.03099,999165.251906,0.005485,176489908.603935,32978095.211799,0.186855,5248622.708943,28089219.108883,28575378.74618,65366632.816272,12214109.337703,179544542.113716,66497978.560636
117.034453,261.2,261.068907,1.000001,1278,3005,632268.625,121442.375,64120147.125,61355.25,63523.25,0.00005,643825.958319,0.192074,0.178902,0.177029,104048.367979,104104.98905,101483.792609,1.863819,101485.656427,0.974822,18951.392047,18949.838927,4.994804,3.44003,2.064675,0.593154,0.526193,1058308.086878,635186.911573,0.104983,0.093131,3.247724,0.031006,999146.014123,0.005488,176401771.669827,32938498.673147,0.186724,5242320.729079,28075191.691262,28560432.684531,65333989.507343,12199443.953017,179450633.164374,66463197.468287
117.117395,261.4125,261.23479,1.000001,1278,3005,632891.125,122064.875,64141240.375,61375.25,63542.75,0.00005,644554.892785,0.192869,0.179693,0.177796,103930.698495,103970.295427,101348.408486,1.863819,101350.272304,0.974783,19010.214582,19008.661053,4.994804,3.437872,2.062516,0.593821,0.52686,1057643.920199,634522.744894,0.105101,0.09325,3.247593,0.031038,999105.775871,0.005493,176166447.782768,33040742.947748,0.187554,5258593.397894,28037738.761078,28526612.125502,65246832.512136,12237312.20287,179238132.156464,66384493.391283
117.201894,261.5625,261.403787,1.000001,1278,3005,633367.875,122041.625,64162558.125,61394,63566.875,0.00005,645018.622456,0.192687,0.179512,0.17762,103855.978562,103897.765051,101275.179509,1.863819,101277.043328,0.974758,18977.56559,18976.011647,4.994804,3.435688,2.060333,0.594496,0.527534,1056972.259175,633851.083871,0.10522,0.093369,3.247512,0.031061,999080.841394,0.005498,176039161.606196,32983991.941359,0.187367,5249561.201857,28017480.552937,28505036.561041,65199689.483776,12216293.311614,179102568.779457,66334284.733132
117.285354,261.7,261.570708,1.000001,1278,3005,633918.75,122254.75,64183932.25,61413.125,63588.875,0.00005,645599.880343,0.192856,0.17968,0.177783,103762.473113,103799.4999,101176.21315,1.863819,101178.076968,0.974728,18977.066766,18975.512407,4.994804,3.433498,2.058143,0.595172,0.52821,1056298.391704,633177.216399,0.10534,0.093489,3.24741,0.031089,999049.426026,0.005502,175867138.862212,32983124.166057,0.187546,5249423.091237,27990102.304596,28478101.583718,65135977.356375,12215971.913354,178933331.191632,66271604.145049
117.368294,261.8,261.736588,1.000001,1278,3005,634274.625,122958.125,64205352.625,61432.375,63610.75,0.00005,646082.812356,0.193856,0.180676,0.178748,103684.913055,103701.681076,101077.690835,1.863819,101079.554654,0.974697,19064.084852,19062.530077,4.994804,3.431301,2.055946,0.595849,0.528888,1055622.633075,632501.457771,0.10546,0.093608,3.247308,0.031107,999018.040175,0.005506,175695887.954066,33134377.768132,0.188589,5273495.830598,27962846.897646,28455765.055548,65072551.094098,12271991.765975,178792986.534844,66219624.642535
117.450715,261.975,261.90143,1.000001,1278,3005,634721.125,122795.125,64226790.875,61453.625,63630.75,0.00005,646490.177222,0.193463,0.180285,0.178369,103619.579362,103642.725612,101018.030524,1.863819,101019.894342,0.974676,19011.749096,19010.193903,4.994804,3.429102,2.053746,0.596527,0.529566,1054945.875677,631824.700373,0.10558,0.093728,3.247238,0.031129,998996.317904,0.00551,175592186.750561,33043407.338283,0.188183,5259017.448482,27946342.351578,28436865.427734,65034143.240948,12238299.014179,178674236.576983,66175643.17666
117.534705,262.2,262.069409,1.000001,1278,3005,634998.625,123406.625,64248327.625,61470.625,63651.75,0.00005,646879.006342,0.194342,0.181159,0.179215,103557.295211,103562.742066,100937.338114,1.863819,100939.201932,0.97465,19089.051778,19087.496165,4.994804,3.42689,2.051535,0.597209,0.530247,1054265.56997,631144.394666,0.105701,0.093849,3.24715,0.031144,998969.256585,0.005512,175451927.678139,33177773.675774,0.189099,5280402.498338,27924019.444572,28418893.58306,64982195.436348,12288064.324361,178561316.057134,66133820.761902
117.617634,262.3625,262.235268,1.000001,1278,3005,635492.875,123527.875,64269992.125,61492.5,63673.125,0.00005,647387.310717,0.194381,0.181198,0.179254,103475.985884,103479.349047,100853.231239,1.863819,100855.095057,0.974622,19077.57574,19076.019704,4.994804,3.424664,2.049309,0.597894,0.530932,1053580.784211,630459.608907,0.105822,0.09397,3.247059,0.031168,998941.247013,0.005516,175305733.601941,33157825.358521,0.189143,5277227.627556,27900751.953126,28395441.376794,64928049.4822,12280676.058711,178413961.382569,66079244.956507
117.701874,262.5,262.403749,1.000001,1278,3005,635425.875,123838.375,64291978.875,61510.125,63696.625,0.00005,647380.866061,0.19489,0.181705,0.179744,103477.015985,103470.70814,100843.865048,1.863819,100845.728867,0.974613,19129.360735,19127.80427,4.994804,3.422404,2.047048,0.598589,0.531628,1052885.355687,629764.180383,0.105945,0.094093,3.247028,0.031165,998931.890526,0.005516,175289453.344864,33247836.986128,0.189674,5291553.411677,27898160.87179,28395561.581644,64922019.757357,12314013.698566,178414716.652515,66079524.686117
117.783774,262.625,262.567549,1.000001,1278,3005,636348.5,123689.5,64313378.5,61533.875,63715.625,0.00005,648258.054992,0.194374,0.181191,0.179246,103336.996293,103338.231376,100710.681582,1.863819,100712.5454,0.974574,19050.340438,19048.783553,4.994804,3.420202,2.044847,0.599266,0.532305,1052208.054753,629086.879449,0.106065,0.094213,3.246897,0.031211,998891.524563,0.005524,175057954.626075,33110483.641452,0.18914,5269692.965239,27861316.735562,28355292.877824,64836279.491139,12263142.089427,178161700.723909,65985815.082929
117.864634,262.8125,262.729269,1.000001,1278,3005,636917.5,124575.5,64334937,61548.5,63738.75,0.00005,648986.09924,0.195591,0.182403,0.180419,103221.070997,103197.275862,100569.013334,1.863819,100570.877152,0.974532,19151.265384,19149.708077,4.994804,3.417983,2.042628,0.599948,0.532987,1051525.282813,628404.107509,0.106185,0.094334,3.246758,0.03124,998848.850616,0.005529,174811707.710035,33285910.05616,0.19041,5297612.924171,27822125.352699,28321994.312471,64745076.929643,12328114.835615,177952479.501595,65908325.741332
117.946015,263.025,262.892029,1.000001,1278,3005,637004,124412.25,64356666.25,61574.375,63760.875,0.00005,649039.678268,0.195308,0.182121,0.180147,103212.54997,103194.006897,100565.02519,1.863819,100566.889008,0.974524,19121.061767,19119.504035,4.994804,3.415745,2.040389,0.600635,0.533674,1050836.652705,627715.477401,0.106307,0.094456,3.246732,0.031244,998840.880772,0.00553,174804775.541568,33233409.56683,0.190117,5289257.218399,27821022.064695,28319348.69743,64742509.45984,12308670.209937,177935856.598872,65902169.110693
118.025055,263.2,263.050109,1.000001,1278,3005,637343.625,125008.625,64377126.625,61590.875,63780.625,0.00005,649487.530791,0.19614,0.182949,0.180948,103141.380011,103105.83985,100476.180225,1.863819,100478.044043,0.974496,19191.364779,19189.806644,4.994804,3.413636,2.03828,0.601282,0.534321,1050187.820865,627066.645561,0.106422,0.09457,3.246638,0.031262,998811.814154,0.005533,174650345.745168,33355609.149568,0.190985,5308705.870629,27796443.818708,28298845.329579,64685313.238951,12353929.314655,177807030.037188,65854455.569329
118.109295,263.35,263.218589,1.000001,1278,3005,638205.5,124880.25,64399026.75,61610.25,63805.875,0.00005,650308.647544,0.195674,0.182485,0.180499,103011.147827,102982.421447,100352.035407,1.863819,100353.899225,0.974458,19119.351901,19117.793336,4.994804,3.411377,2.036021,0.601975,0.535014,1049492.886255,626371.71095,0.106544,0.094693,3.246512,0.031304,998773.257342,0.005541,174434557.951747,33230436.040116,0.190504,5288783.967299,27762100.151932,28261377.19041,64605391.833981,12307568.903747,177571610.589187,65767263.18118
118.191975,263.4875,263.383951,1.000001,1278,3005,638518.5,125333.75,64420994.75,61629.25,63828.5,0.00005,650703.022685,0.196288,0.183096,0.181091,102948.715297,102907.292214,100276.176681,1.863819,100278.0405,0.974433,19169.244873,19167.685876,4.994804,3.409109,2.033754,0.60267,0.535709,1048795.33367,625674.158366,0.106667,0.094816,3.246427,0.03132,998746.87972,0.005543,174302700.760599,33317158.960735,0.191145,5302586.337861,27741114.444802,28243350.589299,64556555.837259,12339688.503976,177458346.024225,65725313.342306
118.276735,263.6875,263.553469,1.000001,1278,3005,639306,125899.5,64444017.75,61649.25,63850.625,0.00005,651584.872243,0.196932,0.183737,0.18171,102809.385361,102753.49306,100121.612111,1.863819,100123.47593,0.974387,19207.091764,19205.532314,4.994804,3.406731,2.031376,0.603398,0.536437,1048063.781608,624942.606303,0.106796,0.094945,3.246274,0.03136,998700.022104,0.00555,174034037.533266,33382943.41578,0.191818,5313056.250766,27698355.398017,28203323.536042,64457050.938246,12364053.116956,177206848.432083,65632166.085957
118.358375,263.8,263.71675,1.000001,1278,3005,639967.625,126702.625,64467974.875,61670.75,63871,0.00005,652389.543318,0.197983,0.184783,0.182722,102682.578088,102604.591222,99971.912832,1.863819,99973.776651,0.974342,19288.120692,19286.560769,4.994804,3.404255,2.0289,0.604156,0.537195,1047302.003505,624180.828201,0.10693,0.095079,3.246125,0.031394,998653.959339,0.005556,173773831.126856,33523786.60093,0.192916,5335472.122126,27656942.295019,28166890.490006,64360678.195132,12416217.259604,176977932.671195,65547382.470813
118.443395,264.075,263.88679,1.000001,1278,3005,641229.875,126777.375,64492656.125,61691.375,63901.875,0.00005,653642.299277,0.19771,0.184511,0.182459,102485.778995,102409.998009,99776.497038,1.863819,99778.360856,0.974285,19222.565402,19221.004991,4.994804,3.401702,2.026347,0.604937,0.537975,1046516.618087,623395.442783,0.107068,0.095217,3.245936,0.031456,998595.757421,0.005567,173434160.54059,33409837.932915,0.192637,5317336.642719,27602882.085016,28110374.746192,64234874.274293,12374014.049228,176622833.498738,65415864.258792
118.526335,264.2125,264.05267,1.000001,1278,3005,640875.75,127017.5,64515203.5,61711.625,63925.75,0.00005,653341.543333,0.198194,0.184993,0.182925,102532.956781,102448.634206,99814.380848,1.863819,99816.244666,0.974288,19280.189929,19278.629073,4.994804,3.399368,2.024013,0.60565,0.538689,1045798.617666,622677.442362,0.107195,0.095343,3.245943,0.031439,998598.169829,0.005564,173500009.956965,33509999.772984,0.193141,5333277.882048,27613362.33683,28123684.547232,64259262.947024,12411111.027031,176706461.511322,65446837.596786
118.608495,264.3875,264.21699,1.000001,1278,3005,640634.375,127224.125,64537970.625,61730.25,63944.875,0.00005,653144.991877,0.198591,0.185388,0.183307,102563.812107,102472.336531,99837.322556,1.863819,99839.186374,0.974286,19325.980122,19324.418816,4.994804,3.39701,2.021655,0.60637,0.539409,1045073.117214,621951.94191,0.107322,0.095471,3.245938,0.031427,998596.657804,0.005562,173539887.099152,33589591.23453,0.193555,5345945.246546,27619708.976098,28132320.460698,64274032.258945,12440589.346122,176760722.598912,65466934.295893
118.692735,264.5125,264.38547,1.000001,1278,3005,641374.5,127198.25,64560903.25,61754,63967,0.00005,653865.922077,0.198321,0.18512,0.183047,102450.728756,102362.703608,99726.922575,1.863819,99728.786393,0.974251,19276.991139,19275.429378,4.994804,3.394633,2.019278,0.607095,0.540134,1044341.831581,621220.656277,0.107451,0.095599,3.245822,0.031464,998560.750514,0.005569,173347990.500177,33504438.081604,0.193278,5332392.712074,27589167.708002,28099761.330945,64202959.44451,12409051.141335,176556147.391173,65391165.700434
118.775415,264.7,264.55083,1.000001,1278,3005,641781.125,127889.875,64583104.625,61770.375,63987.375,0.00005,654399.596985,0.199273,0.186067,0.183963,102367.178302,102259.608588,99623.084078,1.863819,99624.947897,0.974218,19355.912156,19354.349954,4.994804,3.39233,2.016975,0.607798,0.540836,1043633.374426,620512.199122,0.107575,0.095723,3.245711,0.031485,998526.692188,0.005573,173167499.035893,33641617.363091,0.194272,5354225.455517,27560441.622031,28075713.216763,64136110.754034,12459858.282626,176405048.513784,65335203.153253
118.859396,264.9,264.718792,1.000001,1278,3005,642440.375,127926.125,64605863.375,61790.125,64011.625,0.00005,655053.225996,0.199125,0.18592,0.183821,102265.033691,102158.776136,99521.488588,1.863819,99523.352407,0.974185,19321.172504,19319.60985,4.994804,3.389968,2.014613,0.608518,0.541556,1042906.629773,619785.454469,0.107702,0.095851,3.245601,0.031518,998492.954864,0.005578,172990906.352368,33581232.319152,0.194121,5344614.884898,27532336.045799,28046290.956322,64070706.056433,12437493.451538,176220182.852835,65266734.389939
118.939995,265.025,264.879991,1.000001,1278,3005,642979.625,128152.875,64627956.625,61812.875,64031.5,0.00005,655626.385631,0.199311,0.186104,0.183999,102175.631875,102064.469855,99426.44071,1.863819,99428.304529,0.974154,19322.237387,19320.674294,4.994804,3.387673,2.012318,0.609216,0.542255,1042200.64965,619079.474345,0.107826,0.095974,3.245498,0.031545,998461.060167,0.005583,172825694.689358,33583082.528562,0.194318,5344909.354638,27506041.813804,28020535.188893,64009516.551614,12438178.714282,176058354.465158,65206797.950059
119.02112,265.2125,265.04224,1.000001,1278,3005,643308.5,128945.75,64650694.25,61831.5,64053.25,0.00005,656104.284863,0.200442,0.187229,0.185087,102101.208255,101967.182226,99328.388955,1.863819,99330.252774,0.974122,19420.340343,19418.776797,4.994804,3.38531,2.009954,0.609936,0.542974,1041473.577202,618352.401898,0.107953,0.096102,3.245391,0.031562,998428.104554,0.005586,172655261.704935,33753603.723166,0.195497,5372048.624163,27478916.583354,27999102.896617,63946393.22405,12501334.712284,175923691.29455,65156922.701685
119.105356,265.4,265.210711,1.000001,1278,3005,643357.25,128885.25,64673571.75,61854.375,64080.625,0.00005,656140.197515,0.200332,0.187121,0.184982,102095.619929,101963.618228,99324.055209,1.863819,99325.919028,0.974113,19408.363356,19406.799354,4.994804,3.38293,2.007575,0.610659,0.543698,1040741.517401,617620.342097,0.108081,0.09623,3.245362,0.031564,998419.43998,0.005587,172647728.812824,33732784.601542,0.195385,5368735.16067,27477717.687289,27997290.699776,63943603.264009,12493623.926497,175912304.916968,65152705.524803
119.188816,265.55,265.377631,1.000001,1278,3005,643410,128832,64697278,61877.25,64105.25,0.00005,656181.462954,0.200233,0.187022,0.184886,102089.199418,101959.014992,99318.65336,1.863819,99320.517179,0.974104,19397.223516,19395.65904,4.994804,3.380463,2.005107,0.611409,0.544448,1039982.392538,616861.217233,0.108214,0.096362,3.245332,0.031567,998410.214124,0.005587,172638339.350958,33713420.574638,0.195284,5365653.282512,27476223.309204,27995233.210055,63940125.68554,12486452.064681,175899377.317541,65147917.525015
119.272536,265.7,265.545072,1.000001,1278,3005,643907,128841.25,64720779.75,61902.5,64127.25,0.00005,656670.611761,0.200093,0.186883,0.184751,102013.153971,101884.548225,99243.393883,1.863819,99245.257701,0.974077,19368.342139,19366.777194,4.994804,3.378015,2.002659,0.612152,0.545191,1039229.266633,616108.091329,0.108346,0.096494,3.245243,0.031591,998382.840636,0.005591,172507523.769097,33663218.319162,0.195141,5357663.351728,27455403.37921,27973268.155608,63891675.470036,12467858.636727,175761366.700846,65096802.481795
119.355476,265.875,265.710952,1.000001,1278,3005,644660.375,129360.625,64743198.875,61919.875,64154.25,0.00005,657511.34621,0.200665,0.187452,0.185301,101882.713677,101741.185304,99099.27385,1.863819,99101.137668,0.974033,19399.584142,19398.018748,4.994804,3.375678,2.000322,0.612862,0.5459,1038510.322916,615389.147611,0.108471,0.09662,3.245097,0.031629,998337.775491,0.005598,172257015.174481,33717522.205161,0.19574,5366306.076767,27415533.729673,27935796.580595,63798894.509067,12487971.187097,175525925.664778,65009602.098066
119.439976,266.0625,265.879952,1.000001,1278,3005,645252.25,129560.25,64766450.5,61936.375,64171.125,0.00005,658130.93265,0.20079,0.187576,0.185422,101786.797888,101641.459562,98998.76193,1.863819,99000.625749,0.974,19393.154221,19391.588361,4.994804,3.373252,1.997897,0.613597,0.546636,1037764.153953,614642.978648,0.108601,0.09675,3.244986,0.031659,998303.735507,0.005603,172082305.947117,33706344.944574,0.195873,5364527.161904,27387727.914561,27908167.11991,63734187.387821,12483831.460953,175352324.505835,64945305.372531
119.522917,266.175,266.045833,1.000001,1278,3005,645799.125,129837.375,64789164.375,61961.5,64196.875,0.00005,658721.681591,0.201049,0.187834,0.185671,101695.514354,101543.863073,98900.396509,1.863819,98902.260328,0.973968,19400.878089,19399.311773,4.994804,3.370881,1.995526,0.614315,0.547354,1037034.721321,613913.546017,0.108728,0.096877,3.244878,0.031686,998270.362216,0.005608,171911327.750486,33719769.733752,0.196146,5366663.781769,27360515.910963,27881874.238663,63670862.12981,12488803.605093,175187121.32983,64884119.011048
119.605596,266.2375,266.211192,1.000001,1278,3005,646161.25,130396.75,64811894.5,61980.5,64226.75,0.00005,659187.1308,0.201802,0.188583,0.186394,101623.707587,101456.498219,98812.261244,1.863819,98814.125062,0.973938,19461.32135,19459.754579,4.994804,3.368507,1.993152,0.615034,0.548073,1036304.250599,613183.075294,0.108856,0.097004,3.244778,0.031705,998239.60388,0.005611,171758131.549325,33824831.062594,0.196933,5383384.798336,27336133.9976,27861174.666939,63614122.796046,12527715.208368,175057061.981881,64835948.882178
